customer_id,age_group,city,occupation,gender,marital status,avg_income,month_avg_spend ,avg_income_utilization_monthly
ATQCUS0316,25-34,Delhi NCR,Salaried IT Employees,Male,Married,62150,37805,60.83%
ATQCUS0317,25-34,Delhi NCR,Salaried IT Employees,Male,Married,65013,41989,64.59%
ATQCUS0318,25-34,Delhi NCR,Salaried IT Employees,Male,Married,61878,36223,58.54%
ATQCUS0319,25-34,Delhi NCR,Salaried IT Employees,Male,Married,66615,42880,64.37%
ATQCUS0320,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60632,38483,63.47%
ATQCUS0321,25-34,Delhi NCR,Salaried IT Employees,Male,Married,63109,38567,61.11%
ATQCUS0322,25-34,Delhi NCR,Salaried IT Employees,Male,Married,59478,38369,64.51%
ATQCUS0323,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60110,37643,62.62%
ATQCUS0324,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60538,34259,56.59%
ATQCUS0325,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60986,43173,70.79%
ATQCUS0326,25-34,Delhi NCR,Salaried IT Employees,Male,Married,59191,36557,61.76%
ATQCUS0327,25-34,Delhi NCR,Salaried IT Employees,Male,Married,63617,39922,62.75%
ATQCUS0328,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60891,39740,65.26%
ATQCUS0329,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64749,39210,60.56%
ATQCUS0330,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60327,38034,63.05%
ATQCUS0331,25-34,Delhi NCR,Salaried IT Employees,Male,Married,63988,38389,59.99%
ATQCUS0332,25-34,Delhi NCR,Salaried IT Employees,Male,Married,61255,38983,63.64%
ATQCUS0333,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60280,37324,61.92%
ATQCUS0334,25-34,Delhi NCR,Salaried IT Employees,Male,Married,62990,36060,57.25%
ATQCUS0335,25-34,Delhi NCR,Salaried IT Employees,Male,Married,65018,41499,63.83%
ATQCUS0336,25-34,Delhi NCR,Salaried IT Employees,Male,Married,62330,38851,62.33%
ATQCUS0337,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60110,40027,66.59%
ATQCUS0338,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64774,42123,65.03%
ATQCUS0339,25-34,Delhi NCR,Salaried IT Employees,Male,Married,63067,38095,60.40%
ATQCUS0340,25-34,Delhi NCR,Salaried IT Employees,Male,Married,65299,39795,60.94%
ATQCUS0341,25-34,Delhi NCR,Salaried IT Employees,Male,Married,61043,38524,63.11%
ATQCUS0342,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60481,38619,63.85%
ATQCUS0343,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64782,37853,58.43%
ATQCUS0344,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60583,40342,66.59%
ATQCUS0345,25-34,Delhi NCR,Salaried IT Employees,Male,Married,65717,42803,65.13%
ATQCUS0346,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64015,40667,63.53%
ATQCUS0347,25-34,Delhi NCR,Salaried IT Employees,Male,Married,62189,37712,60.64%
ATQCUS0348,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64873,39034,60.17%
ATQCUS0349,25-34,Delhi NCR,Salaried IT Employees,Male,Married,62920,37222,59.16%
ATQCUS0350,25-34,Delhi NCR,Salaried IT Employees,Male,Married,63005,37530,59.57%
ATQCUS0351,25-34,Delhi NCR,Salaried IT Employees,Male,Married,61364,38049,62.01%
ATQCUS0352,25-34,Delhi NCR,Salaried IT Employees,Male,Married,62417,43229,69.26%
ATQCUS0353,25-34,Delhi NCR,Salaried IT Employees,Male,Married,61976,38623,62.32%
ATQCUS0354,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64722,44270,68.40%
ATQCUS0355,25-34,Delhi NCR,Salaried IT Employees,Male,Married,59483,35475,59.64%
ATQCUS0356,25-34,Delhi NCR,Salaried IT Employees,Male,Married,59921,34307,57.25%
ATQCUS0357,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60866,42018,69.03%
ATQCUS0358,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60218,37422,62.14%
ATQCUS0359,25-34,Delhi NCR,Salaried IT Employees,Male,Married,63111,40120,63.57%
ATQCUS0360,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64342,41160,63.97%
ATQCUS0361,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37579,18899,50.29%
ATQCUS0362,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39076,19649,50.28%
ATQCUS0363,25-34,Delhi NCR,Salaried Other Employees,Male,Married,40638,21035,51.76%
ATQCUS0364,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37978,20379,53.66%
ATQCUS0365,25-34,Delhi NCR,Salaried Other Employees,Male,Married,40093,20367,50.80%
ATQCUS0366,25-34,Delhi NCR,Salaried Other Employees,Male,Married,41039,21473,52.32%
ATQCUS0367,25-34,Delhi NCR,Salaried Other Employees,Male,Married,36640,18556,50.64%
ATQCUS0368,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39893,20342,50.99%
ATQCUS0369,25-34,Delhi NCR,Salaried Other Employees,Male,Married,40041,20269,50.62%
ATQCUS0370,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38648,18809,48.67%
ATQCUS0371,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39178,20860,53.24%
ATQCUS0372,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38480,18757,48.75%
ATQCUS0373,25-34,Delhi NCR,Salaried Other Employees,Male,Married,36443,19597,53.77%
ATQCUS0374,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38009,19464,51.21%
ATQCUS0375,25-34,Delhi NCR,Salaried Other Employees,Male,Married,40953,21740,53.08%
ATQCUS0376,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37814,20761,54.90%
ATQCUS0377,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37623,19522,51.89%
ATQCUS0378,25-34,Delhi NCR,Salaried Other Employees,Male,Married,36235,18110,49.98%
ATQCUS0379,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39594,19844,50.12%
ATQCUS0380,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39929,21154,52.98%
ATQCUS0381,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38769,19644,50.67%
ATQCUS0382,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39831,20339,51.06%
ATQCUS0383,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37649,18910,50.23%
ATQCUS0384,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38958,21886,56.18%
ATQCUS0385,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37134,19384,52.20%
ATQCUS0386,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37522,17671,47.09%
ATQCUS0387,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38512,19396,50.36%
ATQCUS0388,25-34,Delhi NCR,Salaried Other Employees,Male,Married,38570,20396,52.88%
ATQCUS0389,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37624,19253,51.17%
ATQCUS0390,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37383,20513,54.87%
ATQCUS0391,25-34,Delhi NCR,Business Owners,Male,Married,71468,31819,44.52%
ATQCUS0392,25-34,Delhi NCR,Business Owners,Male,Married,71356,26852,37.63%
ATQCUS0393,25-34,Delhi NCR,Business Owners,Male,Married,72187,29542,40.92%
ATQCUS0394,25-34,Delhi NCR,Business Owners,Male,Married,67435,28145,41.74%
ATQCUS0395,25-34,Delhi NCR,Business Owners,Male,Married,68262,29311,42.94%
ATQCUS0396,25-34,Delhi NCR,Business Owners,Male,Married,65567,25232,38.48%
ATQCUS0397,25-34,Delhi NCR,Business Owners,Male,Married,65973,26465,40.11%
ATQCUS0398,25-34,Delhi NCR,Business Owners,Male,Married,68803,29212,42.46%
ATQCUS0399,25-34,Delhi NCR,Business Owners,Male,Married,67160,26019,38.74%
ATQCUS0400,25-34,Delhi NCR,Business Owners,Male,Married,69837,26743,38.29%
ATQCUS0401,25-34,Delhi NCR,Business Owners,Male,Married,69839,26987,38.64%
ATQCUS0402,25-34,Delhi NCR,Business Owners,Male,Married,73569,29588,40.22%
ATQCUS0403,25-34,Delhi NCR,Business Owners,Male,Married,71558,28016,39.15%
ATQCUS0404,25-34,Delhi NCR,Business Owners,Male,Married,64944,27578,42.46%
ATQCUS0405,25-34,Delhi NCR,Business Owners,Male,Married,67710,26268,38.79%
ATQCUS0406,25-34,Delhi NCR,Business Owners,Male,Married,65435,26210,40.05%
ATQCUS0407,25-34,Delhi NCR,Business Owners,Male,Married,70404,27825,39.52%
ATQCUS0408,25-34,Delhi NCR,Business Owners,Male,Married,71820,33954,47.28%
ATQCUS0409,25-34,Delhi NCR,Business Owners,Male,Married,70466,29982,42.55%
ATQCUS0410,25-34,Delhi NCR,Business Owners,Male,Married,71190,26971,37.89%
ATQCUS0411,25-34,Delhi NCR,Business Owners,Male,Married,68050,27411,40.28%
ATQCUS0412,25-34,Delhi NCR,Business Owners,Male,Married,66774,26951,40.36%
ATQCUS0413,25-34,Delhi NCR,Business Owners,Male,Married,68810,29060,42.23%
ATQCUS0414,25-34,Delhi NCR,Business Owners,Male,Married,67998,28794,42.34%
ATQCUS0415,25-34,Delhi NCR,Business Owners,Male,Married,69323,26761,38.60%
ATQCUS0416,25-34,Delhi NCR,Business Owners,Male,Married,71488,26255,36.73%
ATQCUS0417,25-34,Delhi NCR,Freelancers,Male,Married,34621,18636,53.83%
ATQCUS0418,25-34,Delhi NCR,Freelancers,Male,Married,34160,19244,56.33%
ATQCUS0419,25-34,Delhi NCR,Freelancers,Male,Married,35223,20398,57.91%
ATQCUS0420,25-34,Delhi NCR,Freelancers,Male,Married,35012,19507,55.72%
ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346,19000,55.32%
ATQCUS0422,25-34,Delhi NCR,Freelancers,Male,Married,33460,18076,54.02%
ATQCUS0423,25-34,Delhi NCR,Freelancers,Male,Married,34277,19902,58.06%
ATQCUS0424,25-34,Delhi NCR,Freelancers,Male,Married,33602,18763,55.84%
ATQCUS0425,25-34,Delhi NCR,Freelancers,Male,Married,35324,20001,56.62%
ATQCUS0426,25-34,Delhi NCR,Freelancers,Male,Married,34572,16678,48.24%
ATQCUS0427,25-34,Delhi NCR,Freelancers,Male,Married,34276,20519,59.86%
ATQCUS0428,25-34,Delhi NCR,Freelancers,Male,Married,34926,18197,52.10%
ATQCUS0429,25-34,Delhi NCR,Freelancers,Male,Married,34152,18645,54.60%
ATQCUS0430,25-34,Delhi NCR,Freelancers,Male,Married,35302,17967,50.89%
ATQCUS0431,25-34,Delhi NCR,Freelancers,Male,Married,34647,19874,57.36%
ATQCUS0432,25-34,Delhi NCR,Freelancers,Male,Married,32321,16853,52.14%
ATQCUS0433,25-34,Delhi NCR,Freelancers,Male,Married,35999,19861,55.17%
ATQCUS0434,25-34,Delhi NCR,Freelancers,Male,Married,36643,20389,55.64%
ATQCUS0435,25-34,Delhi NCR,Freelancers,Male,Married,35386,18924,53.48%
ATQCUS0436,25-34,Delhi NCR,Freelancers,Male,Married,34993,17953,51.30%
ATQCUS0437,25-34,Delhi NCR,Freelancers,Male,Married,33925,19044,56.13%
ATQCUS0438,25-34,Delhi NCR,Freelancers,Male,Married,32837,17855,54.38%
ATQCUS0439,25-34,Delhi NCR,Freelancers,Male,Married,35908,20127,56.05%
ATQCUS0440,25-34,Delhi NCR,Freelancers,Male,Married,36467,17767,48.72%
ATQCUS0441,25-34,Delhi NCR,Freelancers,Male,Married,33749,18564,55.00%
ATQCUS0442,25-34,Delhi NCR,Freelancers,Male,Married,36792,21437,58.26%
ATQCUS0443,25-34,Delhi NCR,Freelancers,Male,Married,34873,18721,53.68%
ATQCUS0444,25-34,Delhi NCR,Government Employees,Male,Married,51859,19644,37.88%
ATQCUS0445,25-34,Delhi NCR,Government Employees,Male,Married,51985,18436,35.46%
ATQCUS0446,25-34,Delhi NCR,Government Employees,Male,Married,52764,19342,36.66%
ATQCUS0447,25-34,Delhi NCR,Government Employees,Male,Married,54014,18156,33.61%
ATQCUS0448,25-34,Delhi NCR,Government Employees,Male,Married,52461,19847,37.83%
ATQCUS0449,25-34,Delhi NCR,Government Employees,Male,Married,52603,19092,36.29%
ATQCUS0450,25-34,Delhi NCR,Government Employees,Male,Married,50919,19106,37.52%
ATQCUS0451,25-34,Delhi NCR,Government Employees,Male,Married,52882,19183,36.28%
ATQCUS0452,25-34,Delhi NCR,Government Employees,Male,Married,54090,20385,37.69%
ATQCUS0453,25-34,Delhi NCR,Government Employees,Male,Married,52896,18355,34.70%
ATQCUS0454,25-34,Delhi NCR,Government Employees,Male,Married,51134,18571,36.32%
ATQCUS0455,25-34,Delhi NCR,Government Employees,Male,Married,53251,18668,35.06%
ATQCUS0456,25-34,Delhi NCR,Government Employees,Male,Married,50919,19514,38.32%
ATQCUS0457,25-34,Delhi NCR,Government Employees,Male,Married,52773,19203,36.39%
ATQCUS0458,25-34,Bengaluru,Salaried IT Employees,Male,Married,62429,37100,59.43%
ATQCUS0459,25-34,Bengaluru,Salaried IT Employees,Male,Married,62783,32514,51.79%
ATQCUS0460,25-34,Bengaluru,Salaried IT Employees,Male,Married,61306,37483,61.14%
ATQCUS0461,25-34,Bengaluru,Salaried IT Employees,Male,Married,61780,34804,56.34%
ATQCUS0462,25-34,Bengaluru,Salaried IT Employees,Male,Married,63674,33297,52.29%
ATQCUS0463,25-34,Bengaluru,Salaried IT Employees,Male,Married,64888,40642,62.63%
ATQCUS0464,25-34,Bengaluru,Salaried IT Employees,Male,Married,64435,35954,55.80%
ATQCUS0465,25-34,Bengaluru,Salaried IT Employees,Male,Married,62124,36463,58.69%
ATQCUS0466,25-34,Bengaluru,Salaried IT Employees,Male,Married,63517,34534,54.37%
ATQCUS0467,25-34,Bengaluru,Salaried IT Employees,Male,Married,59631,34061,57.12%
ATQCUS0468,25-34,Bengaluru,Salaried IT Employees,Male,Married,60118,36969,61.49%
ATQCUS0469,25-34,Bengaluru,Salaried IT Employees,Male,Married,63380,38358,60.52%
ATQCUS0470,25-34,Bengaluru,Salaried IT Employees,Male,Married,64228,39116,60.90%
ATQCUS0471,25-34,Bengaluru,Salaried IT Employees,Male,Married,60945,35560,58.35%
ATQCUS0472,25-34,Bengaluru,Salaried IT Employees,Male,Married,58485,33648,57.53%
ATQCUS0473,25-34,Bengaluru,Salaried IT Employees,Male,Married,64953,39664,61.07%
ATQCUS0474,25-34,Bengaluru,Salaried IT Employees,Male,Married,63642,38470,60.45%
ATQCUS0475,25-34,Bengaluru,Salaried IT Employees,Male,Married,63767,33081,51.88%
ATQCUS0476,25-34,Bengaluru,Salaried IT Employees,Male,Married,60743,34636,57.02%
ATQCUS0477,25-34,Bengaluru,Salaried IT Employees,Male,Married,62633,38362,61.25%
ATQCUS0478,25-34,Bengaluru,Salaried IT Employees,Male,Married,62308,35607,57.15%
ATQCUS0479,25-34,Bengaluru,Salaried IT Employees,Male,Married,61962,33993,54.86%
ATQCUS0480,25-34,Bengaluru,Salaried IT Employees,Male,Married,63737,38629,60.61%
ATQCUS0481,25-34,Bengaluru,Salaried IT Employees,Male,Married,62657,37160,59.31%
ATQCUS0482,25-34,Bengaluru,Salaried IT Employees,Male,Married,60624,36078,59.51%
ATQCUS0483,25-34,Bengaluru,Salaried IT Employees,Male,Married,62382,37213,59.65%
ATQCUS0484,25-34,Bengaluru,Salaried IT Employees,Male,Married,60920,32373,53.14%
ATQCUS0485,25-34,Bengaluru,Salaried IT Employees,Male,Married,59352,34949,58.88%
ATQCUS0486,25-34,Bengaluru,Salaried IT Employees,Male,Married,62194,38373,61.70%
ATQCUS0487,25-34,Bengaluru,Salaried IT Employees,Male,Married,64976,38204,58.80%
ATQCUS0488,25-34,Bengaluru,Salaried IT Employees,Male,Married,59429,34135,57.44%
ATQCUS0489,25-34,Bengaluru,Salaried IT Employees,Male,Married,65880,40379,61.29%
ATQCUS0490,25-34,Bengaluru,Salaried IT Employees,Male,Married,59657,34152,57.25%
ATQCUS0491,25-34,Bengaluru,Salaried Other Employees,Male,Married,38954,19454,49.94%
ATQCUS0492,25-34,Bengaluru,Salaried Other Employees,Male,Married,37592,17582,46.77%
ATQCUS0493,25-34,Bengaluru,Salaried Other Employees,Male,Married,38241,19058,49.84%
ATQCUS0494,25-34,Bengaluru,Salaried Other Employees,Male,Married,38680,19145,49.50%
ATQCUS0495,25-34,Bengaluru,Salaried Other Employees,Male,Married,40683,20539,50.48%
ATQCUS0496,25-34,Bengaluru,Salaried Other Employees,Male,Married,39429,18483,46.88%
ATQCUS0497,25-34,Bengaluru,Salaried Other Employees,Male,Married,38211,18119,47.42%
ATQCUS0498,25-34,Bengaluru,Salaried Other Employees,Male,Married,35920,17353,48.31%
ATQCUS0499,25-34,Bengaluru,Salaried Other Employees,Male,Married,41112,19783,48.12%
ATQCUS0500,25-34,Bengaluru,Salaried Other Employees,Male,Married,38896,19594,50.38%
ATQCUS0501,25-34,Bengaluru,Salaried Other Employees,Male,Married,39550,19430,49.13%
ATQCUS0502,25-34,Bengaluru,Salaried Other Employees,Male,Married,38514,18987,49.30%
ATQCUS0503,25-34,Bengaluru,Salaried Other Employees,Male,Married,40257,18656,46.34%
ATQCUS0504,25-34,Bengaluru,Salaried Other Employees,Male,Married,41763,18465,44.21%
ATQCUS0505,25-34,Bengaluru,Salaried Other Employees,Male,Married,38545,18040,46.80%
ATQCUS0506,25-34,Bengaluru,Salaried Other Employees,Male,Married,40041,20656,51.59%
ATQCUS0507,25-34,Bengaluru,Salaried Other Employees,Male,Married,37821,18311,48.42%
ATQCUS0508,25-34,Bengaluru,Salaried Other Employees,Male,Married,36313,18796,51.76%
ATQCUS0509,25-34,Bengaluru,Salaried Other Employees,Male,Married,39048,19555,50.08%
ATQCUS0510,25-34,Bengaluru,Salaried Other Employees,Male,Married,37575,17923,47.70%
ATQCUS0511,25-34,Bengaluru,Salaried Other Employees,Male,Married,37204,18629,50.07%
ATQCUS0512,25-34,Bengaluru,Salaried Other Employees,Male,Married,39891,19653,49.27%
ATQCUS0513,25-34,Bengaluru,Salaried Other Employees,Male,Married,40373,21117,52.30%
ATQCUS0514,25-34,Bengaluru,Salaried Other Employees,Male,Married,38616,18519,47.96%
ATQCUS0515,25-34,Bengaluru,Salaried Other Employees,Male,Married,39782,18834,47.34%
ATQCUS0516,25-34,Bengaluru,Salaried Other Employees,Male,Married,37780,19514,51.65%
ATQCUS0517,25-34,Bengaluru,Business Owners,Male,Married,66030,23316,35.31%
ATQCUS0518,25-34,Bengaluru,Business Owners,Male,Married,66433,23722,35.71%
ATQCUS0519,25-34,Bengaluru,Business Owners,Male,Married,65499,26895,41.06%
ATQCUS0520,25-34,Bengaluru,Business Owners,Male,Married,72070,26022,36.11%
ATQCUS0521,25-34,Bengaluru,Business Owners,Male,Married,68642,25444,37.07%
ATQCUS0522,25-34,Bengaluru,Business Owners,Male,Married,69590,28175,40.49%
ATQCUS0523,25-34,Bengaluru,Business Owners,Male,Married,73060,27026,36.99%
ATQCUS0524,25-34,Bengaluru,Business Owners,Male,Married,69584,26056,37.44%
ATQCUS0525,25-34,Bengaluru,Business Owners,Male,Married,73992,26517,35.84%
ATQCUS0526,25-34,Bengaluru,Business Owners,Male,Married,70629,24523,34.72%
ATQCUS0527,25-34,Bengaluru,Business Owners,Male,Married,69130,25510,36.90%
ATQCUS0528,25-34,Bengaluru,Business Owners,Male,Married,69684,28245,40.53%
ATQCUS0529,25-34,Bengaluru,Business Owners,Male,Married,70736,28023,39.62%
ATQCUS0530,25-34,Bengaluru,Business Owners,Male,Married,66810,22838,34.18%
ATQCUS0531,25-34,Bengaluru,Business Owners,Male,Married,66833,23047,34.48%
ATQCUS0532,25-34,Bengaluru,Business Owners,Male,Married,68859,25839,37.52%
ATQCUS0533,25-34,Bengaluru,Business Owners,Male,Married,69356,28512,41.11%
ATQCUS0534,25-34,Bengaluru,Business Owners,Male,Married,68317,25245,36.95%
ATQCUS0535,25-34,Bengaluru,Business Owners,Male,Married,68061,25243,37.09%
ATQCUS0536,25-34,Bengaluru,Business Owners,Male,Married,70090,25157,35.89%
ATQCUS0537,25-34,Bengaluru,Business Owners,Male,Married,69221,25435,36.74%
ATQCUS0538,25-34,Bengaluru,Business Owners,Male,Married,67280,26452,39.32%
ATQCUS0539,25-34,Bengaluru,Business Owners,Male,Married,69632,25115,36.07%
ATQCUS0540,25-34,Bengaluru,Freelancers,Male,Married,35238,17990,51.05%
ATQCUS0541,25-34,Bengaluru,Freelancers,Male,Married,35124,15663,44.59%
ATQCUS0542,25-34,Bengaluru,Freelancers,Male,Married,35194,17677,50.23%
ATQCUS0543,25-34,Bengaluru,Freelancers,Male,Married,36795,18648,50.68%
ATQCUS0544,25-34,Bengaluru,Freelancers,Male,Married,32758,15660,47.81%
ATQCUS0545,25-34,Bengaluru,Freelancers,Male,Married,33436,16669,49.85%
ATQCUS0546,25-34,Bengaluru,Freelancers,Male,Married,35064,16502,47.06%
ATQCUS0547,25-34,Bengaluru,Freelancers,Male,Married,35790,18104,50.58%
ATQCUS0548,25-34,Bengaluru,Freelancers,Male,Married,34534,17230,49.89%
ATQCUS0549,25-34,Bengaluru,Freelancers,Male,Married,35183,18285,51.97%
ATQCUS0550,25-34,Bengaluru,Freelancers,Male,Married,32161,17106,53.19%
ATQCUS0551,25-34,Bengaluru,Freelancers,Male,Married,35782,18291,51.12%
ATQCUS0552,25-34,Bengaluru,Freelancers,Male,Married,35604,18058,50.72%
ATQCUS0553,25-34,Bengaluru,Freelancers,Male,Married,37383,18708,50.04%
ATQCUS0554,25-34,Bengaluru,Freelancers,Male,Married,33442,17048,50.98%
ATQCUS0555,25-34,Bengaluru,Freelancers,Male,Married,35609,18300,51.39%
ATQCUS0556,25-34,Bengaluru,Freelancers,Male,Married,36642,17875,48.78%
ATQCUS0557,25-34,Bengaluru,Freelancers,Male,Married,34984,16785,47.98%
ATQCUS0558,25-34,Bengaluru,Freelancers,Male,Married,36699,18737,51.06%
ATQCUS0559,25-34,Bengaluru,Freelancers,Male,Married,35767,17136,47.91%
ATQCUS0560,25-34,Bengaluru,Freelancers,Male,Married,35317,18954,53.67%
ATQCUS0561,25-34,Bengaluru,Freelancers,Male,Married,32988,16058,48.68%
ATQCUS0562,25-34,Bengaluru,Freelancers,Male,Married,35218,18656,52.97%
ATQCUS0563,25-34,Bengaluru,Freelancers,Male,Married,35438,18238,51.46%
ATQCUS0564,25-34,Bengaluru,Freelancers,Male,Married,34763,18133,52.16%
ATQCUS0565,25-34,Bengaluru,Freelancers,Male,Married,34802,17343,49.83%
ATQCUS0566,25-34,Bengaluru,Freelancers,Male,Married,37275,18591,49.87%
ATQCUS0567,25-34,Bengaluru,Freelancers,Male,Married,36259,18948,52.26%
ATQCUS0568,25-34,Bengaluru,Freelancers,Male,Married,33777,17378,51.45%
ATQCUS0569,25-34,Bengaluru,Freelancers,Male,Married,34167,17702,51.81%
ATQCUS0570,25-34,Bengaluru,Freelancers,Male,Married,37075,20803,56.11%
ATQCUS0571,25-34,Bengaluru,Freelancers,Male,Married,34008,17407,51.19%
ATQCUS0572,25-34,Bengaluru,Freelancers,Male,Married,33030,14703,44.51%
ATQCUS0573,25-34,Bengaluru,Freelancers,Male,Married,32900,16203,49.25%
ATQCUS0574,25-34,Bengaluru,Freelancers,Male,Married,34796,17794,51.14%
ATQCUS0575,25-34,Bengaluru,Freelancers,Male,Married,33748,15191,45.01%
ATQCUS0576,25-34,Bengaluru,Freelancers,Male,Married,33985,16198,47.66%
ATQCUS0577,25-34,Bengaluru,Freelancers,Male,Married,37494,19403,51.75%
